"","date","","","","","","","","","",""
"1",5816,76.8389657347624,0,79.7189236331636,0,105.719295042294,0,107.087936127295,0,133.198296115035,0
"2",5817,101.974748248167,0,106.195535920944,0,137.473848902033,0,139.629155186963,0,174.895324754428,0
"3",5818,135.275107057414,0,138.307180487698,0,177.907963865153,0,179.189950661954,0,227.244241542668,0
"4",5821,176.597627385885,0,177.504794007683,0,226.312682477336,0,226.202662100844,0,290.604893632909,0
"5",5822,222.411994839037,0,-1.04570504272369,0.852151383054095,143.247405111994,0,0.518247012597236,0.302142968738679,127.552336166036,0
"6",5823,134.226015363822,0,-0.987196319097129,0.838226797023267,79.204450226839,0,1.32464673760055,0.0926441732786734,77.7024444154537,0
"7",5824,78.1809017024683,0,-0.239403443955492,0.594603620122659,42.1605367827063,0,3.12088574128073,0.000901539893432779,47.069412748731,0
"8",5825,41.2671424489643,0,1.93710517791969,0.0263662439079295,22.177809594148,0,6.40116553780811,0.0000000000770976615882546,28.666146134228,0
"9",5828,21.353812458316,0,6.27091430052913,0.000000000179467107841447,16.652640998556,0,12.3085862758468,0,22.259844589703,0
"10",5829,17.5525222556513,0,13.9124360343504,0,23.4409685996394,0,22.4040755373622,0,28.6630731452442,0
"11",5830,23.9807459496147,0,26.3368700446995,0,36.6444724201045,0,37.2524143850136,0,45.0523962737694,0
"12",5831,37.1301540234668,0,43.9502032385637,0,54.3574066664296,0,57.2232270030905,0,69.7815257064865,0
"13",5832,56.0198706593702,0,-0.704149030573432,0.759330015655811,36.2661672067527,0,-0.69107620917003,0.755241174881013,31.4654732332938,0
"14",5835,34.8419219154474,0,-1.11421817242317,0.86740719939313,20.9159403774573,0,-0.276685767380299,0.608989299313972,19.5981731629286,0
"15",5836,23.062893198424,0,-0.1309095405602,0.552076566319588,13.8137946376684,0,1.6029076777269,0.0544775191820374,14.3828159613953,0
"16",5838,12.9197503552906,0,3.22789194411475,0.000623530355764013,10.3032117355657,0,6.13298257327957,0.000000000431233049269508,12.4118595671278,0
"17",5839,11.090053900473,0,10.2252908460583,0,14.2273118914946,0,14.3866183527575,0,18.4628390448086,0
"18",5842,16.5756969705869,0,21.6792314669996,0,24.4018769008325,0,27.1419091482997,0,32.6617437172527,0
"19",5843,27.1543592765391,0,37.9898933609148,0,39.4476169525333,0,44.734615692898,0,54.031998737778,0
"20",5845,43.928941988998,0,59.2645291360071,0,60.617192819952,0,67.9549126069004,0,83.8289489999749,0
"21",5846,64.7406626457815,0,86.2710319590646,0,85.7093483051851,0,96.1394368968741,0,120.33430073665,0
"22",5849,89.6428131915569,0,118.225981825197,0,114.759005769706,0,128.762742911839,0,163.158353261495,0
"23",5850,118.537752341837,0,154.536362395982,0,147.654666389132,0,165.404329417181,0,211.883998144723,0
"24",5851,151.399579691029,0,194.808811135377,0,184.387287793702,0,205.830482916599,0,266.283987723444,0
"25",5852,188.96470013459,0,238.793422323611,0,225.782936655287,0,250.284926756328,0,326.924243477165,0
"26",5853,229.741379923983,0,286.765636858051,0,270.207239473214,0,298.320970939634,0,392.558948919132,0
"27",5856,273.604440855396,0,338.261923384193,0,317.57822817429,0,349.618424061597,0,462.842090621961,0
"28",5857,318.667855936359,0,392.943842607573,0,365.913981727068,0,403.108068792067,0,535.859155046824,0
"29",5858,371.402990091217,0,449.694125779011,0,422.161000432848,0,460.977378624978,0,616.971924320259,0
"30",5859,428.346317466169,0,510.857871028594,0,482.502302899735,0,523.241987950909,0,704.237172370454,0
"31",5860,486.759744773939,0,576.468871595754,0,544.083496285942,0,588.71962239975,0,795.192688194887,0
"32",5864,548.830486025458,0,645.188658942768,0,609.264604211379,0,657.449306309295,0,891.113078048304,0
"33",5865,613.905362260577,0,717.127545852353,0,677.346477202073,0,729.19240149125,0,991.454917408803,0
"34",5866,677.600936991234,0,792.052495720337,0,743.777779717795,0,801.90450157624,0,1092.11884461044,0
"35",5867,749.873730308872,0,867.759296072909,0,818.981333977475,0,878.452260199017,0,1200.91358740629,0
"36",5870,823.205463911069,0,947.303927388141,0,895.017668312569,0,957.758470404846,0,1312.68541794961,0
"37",5871,898.396610286893,0,1029.58449924554,0,972.78973681863,0,1039.40273864484,0,1427.58140775463,0
"38",5872,974.131472538005,0,1114.05559948447,0,1050.95857386229,0,1122.45189826304,0,1544.11700320648,0
"39",5873,1052.13388167612,0,1199.83272242084,0,1131.32817287741,0,1207.04517286916,0,1663.35716066708,0
"40",5874,1133.56593414344,0,1287.0514671451,0,1215.07447381947,0,1293.76441193084,0,1786.40937328384,0
"41",5877,1212.94278541852,0,1376.33186458015,0,1296.54833585696,0,1380.79617829296,0,1908.69090806396,0
"42",5878,1294.58732887227,0,374.333234934866,0,955.214812093947,0,385.01006524881,0,1077.72917640565,0
"43",5879,943.301700287131,0,383.955476226967,0,707.522564847223,0,394.161244279765,0,884.89920422841,0
"44",5880,712.141729010142,0,399.953369435087,0,561.273982288612,0,409.862497762505,0,766.524495082935,0
"45",5881,563.932545413156,0,423.551277093734,0,485.869064707905,0,433.711335412627,0,702.703242996917,0
"46",5884,484.245827552434,0,455.804048390638,0,466.245639304203,0,466.711500152998,0,686.035573593443,0
"47",5885,467.916809405193,0,496.740932486095,0,488.743765147041,0,508.631366479898,0,713.385443987038,0
"48",5886,489.589351645626,0,545.323902546331,0,528.50457657032,0,557.383475787715,0,768.544595948805,0
"49",5887,531.01716631779,0,599.203407018855,0,577.216199924189,0,612.362222909002,0,840.45453105011,0
"50",5888,580.927069923491,0,658.18716866359,0,633.356230812811,0,672.823037688344,0,921.9777923431,0
"51",5892,633.807173330365,0,721.987460170543,0,690.956465205356,0,736.192184138588,0,1007.88808260501,0
"52",5893,692.800391106795,0,788.166047729657,0,753.956966777699,0,802.756293639672,0,1100.10472600148,0
"53",5894,756.245654381889,0,857.263298258574,0,820.794072176665,0,872.394156163241,0,1197.55010034852,0
