"","date","","","","","","","","","",""
"1",5829,1413.72894317119,0,649.295789223317,0,1373.09363977768,0,741.905936150943,0,1488.31048133563,0
"2",5830,1265.70729201231,0,446.845112083112,0,1196.33299842182,0,521.568115264266,0,1223.20548655269,0
"3",5831,1215.6147783533,0,269.62307652347,0,1091.11111527469,0,319.236218136714,0,1035.22181022021,0
"4",5832,1020.22577371621,0,1970.24672601655,0,1292.11017871849,0,2097.18644952099,0,2287.58493672481,0
"5",5835,1128.79031900324,0,366.396297497394,0,1026.26223350776,0,408.461802723495,0,1049.12859354513,0
"6",5836,990.570493442275,0,1592.3790162927,0,1092.78380405531,0,1602.92901175264,0,1892.66323530578,0
"7",5838,1177.80916951938,0,300.537390502556,0,1005.61270578406,0,295.066893612023,0,994.89256256228,0
"8",5839,965.632794507316,0,58.4195742767763,0,775.766523997286,0,47.0027277553823,0,665.858486863101,0
"9",5842,795.501233364667,0,437.923619743603,0,683.250659710633,0,414.63950200079,0,844.975290228279,0
"10",5843,743.67401759593,0,1341.09123192366,0,812.531686019205,0,1328.56523045459,0,1524.53173476645,0
"11",5845,1112.97087662004,0,2333.75490293515,0,1402.03054690518,0,2409.03203252245,0,2606.00826077313,0
"12",5846,1237.48365105486,0,3864.83442543488,0,1776.962392833,0,3925.66792346759,0,3872.48081808075,0
"13",5849,1652.50214384083,0,3404.21674998127,0,2068.87404166745,0,3472.17880079548,0,3788.00089571915,0
"14",5850,1972.4826422238,0,1810.55842261924,0,2117.97387342178,0,1934.95676817701,0,2790.62093000524,0
"15",5851,1913.76625359365,0,1453.4939938433,0,1973.46425387052,0,1554.63476077216,0,2455.94395491594,0
"16",5852,1775.6817091359,0,3263.07727773978,0,2085.81857853489,0,3272.92889948399,0,3719.51065758664,0
"17",5853,2144.98019183243,0,4493.08502646983,0,2609.61271602083,0,4490.14068592874,0,4913.41642187348,0
"18",5856,2707.23488212032,0,4801.61228226263,0,3150.15998094256,0,4804.56034645443,0,5524.84788612073,0
"19",5857,2864.36743687605,0,5913.55898793215,0,3330.7715876169,0,5755.74253372984,0,6381.68408555481,0
"20",5858,3338.31640231135,0,5818.70279434295,0,3775.26313938591,0,5725.18303861477,0,6661.917348239,0
"21",5859,4065.37217869446,0,4567.58087022944,0,4145.44543138546,0,4466.51489877424,0,6147.77678208356,0
"22",5860,4140.74117659372,0,3453.30288721227,0,4034.32668440254,0,3395.40851939799,0,5355.89359311695,0
"23",5864,4020.76489511358,0,4532.68654944048,0,4012.68388446404,0,4379.86320539051,0,6057.94999662785,0
"24",5865,4365.17879503513,0,3554.42903836096,0,4111.02305427806,0,3401.73166179811,0,5516.42904894716,0
"25",5866,4229.66301762083,0,2670.85106263576,0,3886.52685524446,0,2573.41100473138,0,4778.2440582202,0
"26",5867,3732.60765577753,0,1802.87214590939,0,3282.35158098054,0,1708.21256801393,0,3776.58500699108,0
"27",5870,3309.13881807447,0,1312.49367442423,0,2845.61969108767,0,1242.86198474905,0,3135.80440771947,0
"28",5871,2984.52489215346,0,229.43933839974,0,2414.39559917437,0,215.181416839953,0,2113.51562678525,0
"29",5872,2467.61636897166,0,727.70019848344,0,2040.42175878101,0,699.141350476613,0,2157.30304362371,0
"30",5873,2113.66811767105,0,2199.22233477831,0,1969.40484752159,0,2133.78370624152,0,3050.27780234943,0
"31",5874,2072.3027895841,0,2320.29943857509,0,1983.24357093985,0,2273.37361901934,0,3131.158823864,0
"32",5877,2048.97389297005,0,509.61357772333,0,1708.25110647789,0,514.135326129564,0,1736.50337161928,0
"33",5878,1681.02401526862,0,7.7372902300276,5.10702591327572e-15,1306.87963077638,0,7.31839400108214,1.25455201782643e-13,1098.67173431426,0
"34",5879,1266.9867724861,0,245.315147200144,0,991.131988584942,0,227.109493314666,0,1001.18098789461,0
"35",5880,1047.39392004644,0,162.072427100207,0,810.524975448486,0,149.88165865436,0,798.037607479617,0
"36",5881,869.624263196861,0,201.585100253231,0,682.973155511971,0,189.768287907969,0,713.803988460325,0
"37",5884,697.836121105494,0,980.773683763628,0,694.967828231779,0,975.942875046372,0,1217.7805642826,0
"38",5885,758.862212683502,0,1859.00919135887,0,945.870437571106,0,1882.2778903156,0,1965.39676107133,0
"39",5886,905.110091413648,0,2739.48556120484,0,1193.171547673,0,2715.32803409623,0,2714.1084818932,0
"40",5887,1237.22258548779,0,3479.57005249446,0,1657.4641061172,0,3485.95830444016,0,3533.2616051561,0
"41",5888,1766.76563447492,0,4130.58885777876,0,2274.41549711219,0,4173.99987706912,0,4415.01869819207,0
"42",5892,2225.18015852215,0,158.019218784973,0,1927.43228252088,0,172.132323426718,0,1582.2970579011,0
"43",5893,2015.78544096418,0,426.712492137358,0,1781.70201570358,0,447.912705593757,0,1655.76267849906,0
"44",5894,1812.09012619778,0,858.240218582786,0,1687.15758549812,0,893.499306291831,0,1869.81794278882,0
"45",5895,1766.22918984158,0,531.229841631428,0,1578.99666482589,0,558.366897679334,0,1580.48804641429,0
"46",5898,1665.55129196297,0,364.330291880674,0,1440.65796118763,0,377.882329419475,0,1375.64460962591,0
"47",5899,1372.91792900856,0,551.203523392546,0,1209.87854244535,0,553.087816499529,0,1322.42503870032,0
"48",5900,1111.53639035273,0,361.973386313612,0,964.988059723888,0,372.668892216016,0,1012.020007984,0
"49",5901,934.638435571302,0,220.798169373082,0,784.698526740102,0,229.980035592519,0,785.919522549169,0
"50",5902,726.939285108064,0,74.8657696713876,0,580.918771151672,0,81.4393345069765,0,535.266642567482,0
"51",5905,534.304851875674,0,46.049693545976,0,410.304846161346,0,49.8618313438764,0,385.661788318749,0
"52",5906,402.139995543888,0,423.749885531499,0,331.217372218183,0,384.521494725797,0,564.199904201291,0
"53",5907,320.594094304655,0,333.08610410907,0,269.337929529477,0,304.75928417973,0,448.308373899408,0
"54",5908,291.278184855478,0,1319.32383866822,0,396.436873415395,0,1251.90813517383,0,1174.80514839166,0
"55",5909,399.319260512398,0,1098.42963218571,0,477.030062077849,0,1050.48689997052,0,1086.05778708208,0
"56",5912,550.019735395576,0,774.736370009855,0,568.555790812469,0,740.796772010408,0,940.437410708478,0
"57",5913,610.218060106799,0,1865.51641609818,0,854.658483442709,0,1868.59245161563,0,1862.44570941812,0
"58",5914,614.296181660339,0,143.45969162345,0,608.677441609981,0,206.989183666483,0,560.420049300696,0
"59",5915,750.768467541777,0,748.717565139622,0,895.183165507474,0,873.165083963178,0,1170.93010064891,0
"60",5916,1159.18441059383,0,1536.77098102232,0,1590.94105278396,0,1871.34533907793,0,2209.88550456631,0
"61",5919,1115.73823176656,0,2465.50626208215,0,1753.20664692697,0,2840.20506857816,0,2933.12253191519,0
"62",5920,1513.04921824754,0,3397.62325800497,0,2224.55711895685,0,3747.8340317028,0,3895.90278702389,0
"63",5921,1749.44003753752,0,4212.80989648367,0,2468.16402711574,0,4463.3558172395,0,4608.86655918044,0
"64",5922,2209.86521002718,0,4820.45791497664,0,2928.70888162682,0,5030.51821701517,0,5353.20538176998,0
"65",5923,2792.18277704486,0,5308.94677625541,0,3492.10475072288,0,5501.47394295797,0,6101.19803648711,0
"66",5926,3200.38358614454,0,3841.38106995773,0,3575.96315105441,0,4032.03627319699,0,5218.85739741928,0
"67",5927,3291.96279698769,0,2008.43550428513,0,3301.25467405013,0,2183.18602248538,0,3834.52169022802,0
"68",5928,2906.45768140944,0,525.025957695267,0,2434.11816641032,0,419.99120102196,0,2229.74314510731,0
"69",5929,2334.16206742566,0,2304.12178052087,0,2167.19067214844,0,2107.35623740097,0,3197.7312242219,0
"70",5933,2492.54116293465,0,1787.33872874752,0,2240.54101611428,0,1638.97546250867,0,2924.85562242995,0
"71",5934,2624.15284261685,0,1681.37224511055,0,2313.48640762854,0,1533.26083178962,0,2925.78455740766,0
"72",5935,2486.96104827669,0,649.871724903768,0,2094.52474360605,0,604.911321914309,0,2098.4297366956,0
"73",5936,2259.08667890938,0,199.949570645657,0,1826.48470501031,0,179.629142475579,0,1613.9027527132,0
"74",5937,1750.17072892927,0,151.307707099275,0,1385.92995489363,0,135.70044940456,0,1247.58018536231,0
"75",5940,1317.63392237147,0,469.831039014735,0,1059.76065871949,0,424.232320729341,0,1193.43746871179,0
"76",5941,996.337751354231,0,2399.07383692935,0,880.897074800595,0,2072.54007551085,0,2290.18977424933,0
"77",5942,838.619721358051,0,3561.20442662491,0,668.445746370973,0,2911.29221646993,0,2868.21326527243,0
"78",5943,2123.47967857944,0,3739.40249665859,0,1969.08652495952,0,3223.49650458999,0,3952.4968768866,0
"79",5944,3483.74529193098,0,4508.75885509471,0,3513.62999824024,0,4248.79488296437,0,5635.48627612094,0
"80",5947,3911.8945408684,0,3497.35733457777,0,3784.66699274031,0,3323.97382150606,0,5184.47689052226,0
"81",5948,4159.84266054173,0,3327.31392195016,0,3978.78990562208,0,3164.29782968187,0,5222.93320012199,0
"82",5949,4055.58199610897,0,4493.91294717261,0,4064.2477854183,0,4339.42646641214,0,6035.68721703999,0
"83",5950,3554.48906186363,0,4674.37728549343,0,3682.38436084392,0,4533.66872461262,0,5859.39322180772,0
"84",5951,1714.64574028637,0,4445.38372432624,0,1823.13995825286,0,4060.51079178196,0,4301.85610618171,0
"85",5954,1004.20987283952,0,4461.54713386976,0,1052.09904047439,0,3877.98682652596,0,3723.51955075439,0
"86",5955,481.195808418052,0,3773.20143813299,0,585.690535127812,0,3286.15040244371,0,2913.64139102075,0
"87",5956,694.615545197468,0,3129.6316639697,0,663.293179615464,0,2639.63459695555,0,2558.8593669417,0
"88",5957,571.115971665543,0,2381.23583245858,0,554.170455989638,0,1986.03016460588,0,1984.49695124271,0
"89",5958,1332.31964834454,0,1881.25674642909,0,1340.61540691544,0,1770.17129070142,0,2316.00136601913,0
"90",5961,1222.61248139876,0,1770.11019341222,0,1250.52717848707,0,1666.50190819594,0,2162.64201935468,0
"91",5962,1238.24694381195,0,1638.17372875905,0,1270.609830179,0,1565.43571838665,0,2088.46229647076,0
"92",5963,1992.45084857584,0,1652.34422332786,0,2027.13780899454,0,1725.22582718126,0,2691.82536816734,0
"93",5964,2462.89157582042,0,1368.28653858766,0,2343.09380395915,0,1425.30329809187,0,2755.59288326701,0
"94",5965,2896.80452617671,0,1273.80697460274,0,2675.00094184457,0,1342.9770144456,0,2962.49880716991,0
"95",5968,3100.41520693916,0,1710.97731981528,0,2884.07866893915,0,1781.35649169505,0,3408.57764200197,0
"96",5969,3659.71583612948,0,2695.47029492731,0,3552.66247198426,0,2834.72941645654,0,4561.39620826469,0
"97",5970,3851.86442975537,0,3839.93496763992,0,3798.31626748885,0,3899.1936651226,0,5491.37400031665,0
"98",5971,3987.54355425534,0,3987.84414619286,0,3928.61517457153,0,4039.81213920901,0,5686.67517287765,0
"99",5972,4226.57905112562,0,4296.23604233643,0,4148.636502407,0,4316.96600541593,0,6056.39817304255,0
"100",5975,4818.33359518885,0,4516.58879709654,0,4664.81090152484,0,4514.90906375729,0,6598.76318670139,0
"101",5976,5454.66408990713,0,5376.04137423147,0,5502.80615550342,0,5519.94525850132,0,7797.03329837177,0
"102",5977,5922.04627182276,0,4198.34370543557,0,5646.4624981107,0,4277.86095582373,0,7151.12204738597,0
"103",5978,5338.57521689586,0,5540.17402201834,0,5103.68097740517,0,5332.57559304559,0,7607.23553010603,0
"104",5979,5431.74423875823,0,5664.72059529555,0,5254.5019323194,0,5501.57156514796,0,7804.22168670594,0
"105",5982,4811.12443312279,0,5137.23111755278,0,4657.00408782994,0,4973.58623914432,0,6996.0550372685,0
"106",5983,4145.45389408421,0,4468.61830343143,0,4008.26318500764,0,4317.02884332942,0,6053.4244442753,0
"107",5984,4211.89457673812,0,4791.08405089894,0,4384.24764450528,0,4898.98465157258,0,6564.96245391353,0
"108",5985,4865.67548947182,0,2570.59789752343,0,4294.4158713099,0,2438.41661937327,0,5081.68347534222,0
"109",5986,4093.54437187074,0,3171.72704998626,0,3636.8630840858,0,2902.78923282212,0,4949.50571344441,0
"110",5990,1809.51729720042,0,1330.73699555016,0,1892.63445722175,0,1491.52146590411,0,2344.97991357518,0
"111",5991,863.124166545039,0,1102.93034832382,0,977.019062658209,0,1142.19393122111,0,1465.03791364458,0
"112",5992,833.598525293749,0,819.962638341975,0,908.222535840086,0,871.339419665073,0,1232.16353047204,0
"113",5993,941.389939236313,0,1419.05961747398,0,1450.2934012308,0,1822.69455427228,0,2049.74192586869,0
"114",5996,674.935000192112,0,2633.5143698928,0,670.565171117272,0,2260.56079107869,0,2248.91503056551,0
"115",5997,525.530260383496,0,2302.30088049171,0,520.522413695194,0,1940.42475474337,0,1913.84849903445,0
"116",5998,432.310555330582,0,1661.74884051069,0,410.635251246973,0,1364.28634842618,0,1409.10741090425,0
"117",5999,439.466944543494,0,1307.61917308346,0,408.838798025604,0,1081.85731599213,0,1177.83208681308,0
"118",6000,811.10990525317,0,1096.62782662282,0,781.929568284347,0,975.184239946135,0,1327.12761174319,0
"119",6003,974.260255782528,0,810.693456298305,0,894.580759195299,0,729.111967562647,0,1229.68520104872,0
"120",6004,386.014069144207,0,727.982407387603,0,321.377846742187,0,591.940965055353,0,735.448698249806,0
"121",6005,556.46961829552,0,530.699370527499,0,448.779561494316,0,430.617441402581,0,715.090520316737,0
"122",6006,370.236777460257,0,755.704834618792,0,506.569615876896,0,836.222635582508,0,898.703506923351,0
"123",6007,271.199658393266,0,539.717334793759,0,354.157735621754,0,573.174255675857,0,637.565993606655,0
"124",6010,859.925022978381,0,948.372337792026,0,710.951926014014,0,787.508292887095,0,1188.60012013759,0
"125",6011,697.649686628428,0,892.772278181731,0,621.921950693371,0,773.143103273724,0,1078.18995109145,0
"126",6012,1099.95316508785,0,1257.60241480421,0,999.320072787794,0,1104.30306438999,0,1584.83309828224,0
"127",6013,1770.90576208605,0,947.730362781131,0,1676.79292955046,0,955.186555732381,0,1894.97315059746,0
"128",6014,2799.64966200941,0,636.95652762441,0,2620.9846998873,0,773.149987447864,0,2418.1949860465,0
"129",6017,2823.82581666817,0,485.697723313708,0,2585.34563676172,0,592.319091060086,0,2293.89513769655,0
"130",6018,2614.26778872254,0,191.071557643796,0,2422.47471365565,0,361.33493956882,0,1981.93281356341,0
"131",6019,2428.88633183947,0,950.310329928809,0,2035.53898297137,0,780.640741102486,0,2199.12993117488,0
"132",6020,1980.12897647858,0,969.397527675653,0,1675.52384155646,0,796.129029393758,0,1940.08869853445,0
"133",6021,1742.85148900246,0,720.688160417584,0,1469.60756731793,0,587.826839106288,0,1616.32872371032,0
"134",6024,1617.3908948192,0,505.859432304621,0,1355.5133827054,0,413.002565720201,0,1389.3965850635,0
"135",6025,1380.47554768701,0,355.695179624672,0,1145.54392702754,0,267.670690171962,0,1132.4193855811,0
"136",6026,1175.15633562575,0,829.557264380624,0,1079.40278627384,0,785.372170560794,0,1399.84901235286,0
"137",6027,904.132993482305,0,582.035825777427,0,811.147468023465,0,555.754758592628,0,1037.73282784669,0
"138",6031,788.195099445438,0,163.064382754678,0,613.032388518996,0,118.946533636027,0,621.02543863278,0
"139",6032,537.130477630983,0,449.615775465812,0,480.518605467921,0,449.99908978661,0,702.956085066939,0
"140",6033,477.950066603654,0,1045.5768879421,0,570.84513447903,0,1078.17019485414,0,1153.33712504172,0
"141",6034,431.644995391405,0,1790.87615839687,0,624.907464076301,0,1772.78568135793,0,1668.86899717544,0
"142",6035,480.730243426488,0,1412.03241839245,0,622.338021253163,0,1406.30436735844,0,1413.67472191553,0
"143",6038,456.480470488272,0,176.966781426637,0,663.49953057532,0,454.75787960323,0,641.530983009986,0
"144",6039,582.431652086951,0,893.579661612444,0,824.948107727214,0,1089.85880143528,0,1231.70673542596,0
"145",6040,1371.81716247144,0,846.106352276683,0,1583.13360545344,0,1107.29357983282,0,1766.54464238231,0
"146",6041,1467.92956195298,0,676.325559149176,0,1601.59212877834,0,904.563513544456,0,1667.76454426933,0
"147",6042,1223.35633556472,0,1318.58205240986,0,1458.59488463809,0,1473.98643991143,0,1967.01628693542,0
"148",6045,1759.59367687177,0,963.213065797199,0,1723.11884712977,0,990.452171180628,0,1937.74375899165,0
"149",6046,2122.14607235217,0,430.862834651252,0,1802.93557645361,0,370.163134628761,0,1672.87017861716,0
"150",6047,1708.33990123998,0,302.206375019838,0,1436.03529592829,0,260.85619423926,0,1317.3268786963,0
"151",6048,1317.46344998086,0,362.651205134745,0,1100.25181490134,0,320.506260257258,0,1102.82726693103,0
"152",6049,1017.25284835135,0,388.044333680757,0,853.690928091291,0,332.791097894903,0,932.217901853358,0
"153",6052,1046.2380502307,0,165.920345624184,0,867.748993689007,0,145.260863350087,0,798.802225386431,0
"154",6053,655.081824031848,0,129.375452600269,0,513.716943133188,0,100.928188309207,0,510.351758975011,0
"155",6054,713.141082051404,0,333.348632355794,0,698.601461712829,0,418.210565121574,0,787.95192142704,0
"156",6055,428.397393779258,0,1038.32058540592,0,594.953775780681,0,1150.20989931378,0,1164.66964556289,0
"157",6056,370.938723977322,0,866.839564605445,0,519.166362209611,0,969.630948107535,0,988.376899762127,0
"158",6059,770.110453064478,0,1797.86387072231,0,1198.13535517907,0,2070.98500387357,0,2101.3453216517,0
"159",6060,733.600083600467,0,2752.06874530583,0,1360.13879426778,0,3036.44466992881,0,2829.57556516795,0
"160",6061,1096.24772962585,0,3590.71415693039,0,1775.95722101169,0,3824.00303867178,0,3682.2386960093,0
"161",6062,1495.78975746912,0,4314.47670172311,0,2215.14200125319,0,4506.78802392109,0,4478.87509371349,0
"162",6063,1767.26261104314,0,4903.8300815194,0,2484.48589052527,0,5015.9621291107,0,5059.40446710162,0
"163",6066,2436.72704099845,0,3658.51765999424,0,2805.10525711266,0,3745.49825396247,0,4501.62345989723,0
"164",6067,2482.41616848234,0,4433.94071501544,0,2891.25890793027,0,4426.86455459603,0,5072.34125733763,0
"165",6068,2575.93541191296,0,346.191838498978,0,2270.25589594556,0,374.239760924926,0,1963.87267109505,0
"166",6069,2291.62843071913,0,502.662662073172,0,1984.97737653597,0,466.948181572776,0,1868.07200957345,0
"167",6070,2233.02999280842,0,189.222811060916,0,1848.49518708768,0,152.702565215465,0,1578.25574320124,0
"168",6073,1987.30378198903,0,103.760612511991,0,1621.21047852454,0,90.0325794743857,0,1362.67555848936,0
"169",6074,1474.09234730605,0,368.721627928458,0,1204.23003311498,0,338.944004634157,0,1221.81765907228,0
"170",6075,1139.81217341937,0,249.93076874245,0,906.333758372501,0,230.137193447959,0,924.619628070809,0
"171",6076,982.375999288965,0,204.67988889272,0,770.708430917,0,190.651576097882,0,790.768641304537,0
"172",6077,807.942170432628,0,122.518082399493,0,616.471865110187,0,112.808059924977,0,615.758437660614,0
"173",6080,578.121549836454,0,88.8161984928388,0,424.846573077831,0,81.8429660566278,0,441.625464363692,0
"174",6081,459.523542812412,0,203.711084388477,0,347.358438861269,0,194.382904253131,0,449.413079444372,0
"175",6082,368.535217497014,0,991.231446153695,0,486.414495469332,0,1044.29692325063,0,1053.37204887687,0
"176",6083,677.655075261375,0,1297.51048124842,0,855.660782941193,0,1383.88068977373,0,1517.86374613201,0
"177",6084,649.480759103718,0,3286.97577619353,0,1065.91490652859,0,3249.69879273077,0,2954.34769199622,0
"178",6088,1406.12860816164,0,2496.68343732797,0,1581.69427579784,0,2442.83717003723,0,2820.16079814479,0
"179",6089,1622.08696363855,0,2059.80641794742,0,1720.03271951938,0,2025.72107413039,0,2637.20077433512,0
"180",6090,1887.50518568212,0,3977.18949960552,0,2362.70885431352,0,4025.72297275689,0,4370.6086211841,0
"181",6091,2167.75934594328,0,2105.09579247215,0,2295.12618853002,0,2171.83710004446,0,3108.05485006679,0
"182",6094,2296.9579639271,0,3834.2763671432,0,2646.82235150369,0,3843.5008170879,0,4501.17871967929,0
"183",6095,2825.42352708169,0,4957.86233072582,0,3391.41128638374,0,5070.92878978791,0,5800.84812127369,0
"184",6096,2999.62567227192,0,5425.64248987826,0,3586.85291231483,0,5500.23343194148,0,6251.53446566274,0
"185",6097,3661.05183805447,0,5193.7963076457,0,4076.11248385434,0,5249.76116138008,0,6486.85401916052,0
"186",6098,4017.53372536122,0,4910.18703892159,0,4281.93451631073,0,4929.6405482223,0,6469.89296127445,0
"187",6101,4229.19976271494,0,3635.06512169677,0,4250.81376926803,0,3685.64604806708,0,5631.69894818471,0
"188",6102,4163.84900689394,0,1153.93355740527,0,3788.17108494144,0,1265.70309548012,0,3690.00409277394,0
"189",6103,3364.72968684095,0,203.618294771597,0,2800.06107035461,0,213.082849623094,0,2351.64697061493,0
"190",6104,2800.6125956596,0,164.988729708525,0,2284.59005331756,0,171.817788233069,0,1953.17537183384,0
"191",6105,2458.54805065105,0,130.399122929821,0,1953.51930657233,0,113.797520926076,0,1688.60488793706,0
"192",6108,2059.48834325986,0,707.861272387494,0,1683.16337276039,0,663.293164062331,0,1857.94045633114,0
"193",6109,1823.02368008357,0,256.446525634171,0,1433.15880682167,0,236.336221247849,0,1370.17591606235,0
"194",6110,1513.69157269938,0,160.572359777125,0,1165.99019298923,0,147.516938884262,0,1099.59064033325,0
"195",6111,1094.08651906577,0,718.742250360147,0,925.1133510078,0,712.804188516309,0,1268.71285532296,0
"196",6112,902.926530666352,0,1012.14537922325,0,841.811419387288,0,1016.05398231099,0,1381.12815763111,0
"197",6115,900.47490856826,0,3205.07643846618,0,1363.0470472424,0,3311.81024936983,0,3174.50744897286,0
"198",6116,1185.93216250437,0,3486.6649527217,0,1698.48662853887,0,3605.36568860592,0,3589.24380724524,0
"199",6117,1766.03336217111,0,2689.12355905019,0,2032.44880982227,0,2764.65930344223,0,3310.43803528295,0
"200",6118,2023.45007249225,0,889.119699966824,0,1924.26265727789,0,951.25342150912,0,2059.01726658497,0
"201",6119,1838.09002464922,0,1205.56974744857,0,1807.0607279447,0,1252.59945176777,0,2174.96257837781,0
"202",6122,1712.09535616472,0,3614.70878011085,0,2052.07769475563,0,3587.11791056972,0,3921.81834997158,0
"203",6123,2024.79337216458,0,2907.70113701016,0,2219.45938305811,0,2902.53068280167,0,3588.89906931328,0
"204",6124,2209.10690532922,0,2253.20771431422,0,2267.62482317474,0,2258.22903704763,0,3204.08700607518,0
"205",6125,2153.39168183519,0,1739.99404604773,0,2121.23712838259,0,1748.07401268058,0,2768.42993062742,0
"206",6126,2103.79088052359,0,1223.88213394007,0,1962.55512647169,0,1225.58646386128,0,2327.26446302088,0
"207",6130,1960.46845720788,0,883.185339881414,0,1783.22254831184,0,898.439025487748,0,1977.63155464024,0
"208",6131,1724.06180169621,0,135.694136161045,0,1444.42785288119,0,155.935811143422,0,1241.55231455707,0
"209",6132,1383.11771056492,0,72.1569082191323,0,1102.3018137823,0,59.5353681694813,0,945.581859721502,0
"210",6133,1125.2924249324,0,374.544520576941,0,908.804557213311,0,335.27527839384,0,996.037656279103,0
"211",6136,1067.80723632214,0,349.807509022218,0,859.388870952511,0,317.795336749642,0,944.775178353492,0
"212",6137,1028.56569401649,0,1114.34899844102,0,945.290626058023,0,1063.124616707,0,1500.69729514261,0
"213",6138,1022.60572247739,0,1949.84909232097,0,1066.34476340114,0,1869.04274465092,0,2125.80946032922,0
"214",6139,1238.27203853228,0,2758.70382732756,0,1400.92842145842,0,2671.51359569287,0,2892.92160239401,0
"215",6140,1569.7295836189,0,3476.78122436864,0,1843.49960967846,0,3408.89738366195,0,3684.88082564172,0
"216",6143,1920.24705740281,0,4115.41813493573,0,2285.8605058757,0,4063.68108560547,0,4425.05639523629,0
"217",6144,2333.22087163403,0,43.7763025494142,0,1969.04311506155,0,35.1585838918305,0,1544.85545424167,0
"218",6145,1910.97359856616,0,315.152947189233,0,1653.03676923277,0,312.472256960617,0,1486.19116540702,0
"219",6146,1498.94410881349,0,209.752274852314,0,1277.50681634252,0,208.694438291643,0,1137.29092864653,0
"220",6147,1244.89404481286,0,62.705569147998,0,1018.98273664188,0,50.2943103127078,0,849.619200508275,0
"221",6150,1097.33218926752,0,862.478706081162,0,1102.96935251725,0,922.101572204221,0,1434.44208455571,0
"222",6151,862.719743657019,0,240.513700520213,0,776.092968271136,0,284.148016054619,0,782.522895796606,0
"223",6152,955.064764954652,0,160.353661388032,0,815.471981176833,0,185.942841709993,0,766.087036258149,0
"224",6153,763.355130468077,0,82.7392432046854,0,587.409389422173,0,67.9979814495569,0,549.646541087737,0
"225",6154,650.286438619856,0,125.475293076379,0,496.789184905657,0,106.747349626816,0,506.473325601226,0
"226",6157,433.688408594387,0,470.257556193211,0,385.540534995813,0,455.128575671677,0,637.164236550532,0
"227",6159,369.160066873955,0,1334.89016565456,0,501.475538720625,0,1332.21358917323,0,1279.11103625959,0
"228",6160,485.158220617621,0,236.273871389499,0,428.467256112053,0,238.484882809003,0,501.433581952747,0
"229",6161,455.168150682741,0,1096.11192802912,0,536.481059140386,0,1069.44010013309,0,1132.83693412493,0
"230",6164,548.612286659335,0,1650.20669169012,0,731.286212164766,0,1632.31802291334,0,1633.89021451942,0
"231",6165,768.33949262449,0,3584.40858252466,0,1243.6219451765,0,3532.42369121286,0,3267.17387151406,0
"232",6166,1397.02672896749,0,4911.21777235258,0,2084.72264508845,0,4916.88007364876,0,4758.37300241454,0
"233",6167,2111.39159128716,0,6296.08686545658,0,2929.73173517523,0,6280.80944126765,0,6292.00462738799,0
"234",6168,2747.33867226391,0,6138.40179936639,0,3467.93875785052,0,6143.05449197545,0,6596.91008314167,0
"235",6171,3621.87592145297,0,5501.69142785041,0,4053.73317471316,0,5468.3838827692,0,6639.82838464171,0
"236",6172,4092.6607512681,0,2615.33977445163,0,4027.17671248012,0,2690.78122367647,0,4765.48522155051,0
"237",6173,3890.23415550026,0,1967.87468476783,0,3684.17649413101,0,2020.2121729191,0,4110.18265796485,0
"238",6175,3503.27149704798,0,516.926787850952,0,3067.72829249339,0,574.777831851621,0,2725.82155880421,0
